email_id,class_label,secondary_label,is_multi_intent,is_ambiguous,is_spam,language,tone,sender_profile,email_length,noise_level,channel,temperature,top_p,top_k,seed,model_assigned
520b1e99-570,consulta_tarifas_pvpc,,False,True,False,es,informal,cliente_residencial,muy_largo,limpio,respuesta_cadena,0.72,0.35,46,4909,deepseek/deepseek-r1-0528-qwen3-8b
0cadc2c3-a30,alta_consumo_anomalo,,False,False,False,es,cortés,autónomo,corto,limpio,webform,0.99,0.45,74,96228,google/gemma-4-e4b
80d7a20a-d73,factura_duplicada,,False,False,False,es,agresivo,particular_enfadado,corto,leve,email_directo,0.78,0.54,34,58582,deepseek/deepseek-r1-0528-qwen3-8b
73bd3104-f31,reclamacion_calidad,,False,False,False,es,urgente,cliente_empresarial,muy_largo,leve,reenvio_tercero,0.69,0.46,31,10409,google/gemma-4-e4b
894835cd-52b,averia_contador,,False,False,False,en,desesperado,autónomo,corto,leve,reenvio_tercero,0.71,0.41,73,7195,deepseek/deepseek-r1-0528-qwen3-8b
daa81b17-f30,alta_consumo_anomalo,,False,False,False,es,técnico,cliente_residencial,medio,leve,respuesta_cadena,0.91,0.74,56,14515,google/gemma-4-e4b
c658aca5-32e,cambio_titular,,False,False,False,es,urgente,particular_enfadado,muy_largo,moderado,webform,0.8,0.67,40,57102,deepseek/deepseek-r1-0528-qwen3-8b
8f7480b1-985,vehiculo_electrico,,False,True,False,en,agresivo,autónomo,corto,leve,reenvio_tercero,0.67,0.41,31,1354,google/gemma-4-e4b
717f4d9b-ad5,baja_contrato,,False,False,False,es,agresivo,jubilado,medio,moderado,email_directo,0.67,0.42,61,23629,deepseek/deepseek-r1-0528-qwen3-8b
3ed733eb-938,corte_suministro,,False,False,False,es,técnico,cliente_empresarial,medio,limpio,app_movil,0.67,0.6,51,95239,google/gemma-4-e4b
01c30924-0aa,solicitud_certificado,oferta_comercial,True,False,False,es,urgente,autónomo,muy_corto,moderado,reenvio_tercero,0.94,0.52,44,94821,deepseek/deepseek-r1-0528-qwen3-8b
27eeb764-87c,consulta_autoconsumo,,False,False,False,es,confuso,abogado,largo,limpio,email_directo,0.99,0.45,79,82795,google/gemma-4-e4b
c5e4e37e-622,solicitud_nuevo_contrato,,False,False,True,es,desesperado,particular_enfadado,medio,limpio,respuesta_cadena,0.99,0.7,41,44569,deepseek/deepseek-r1-0528-qwen3-8b
21c9b655-039,vehiculo_electrico,,False,False,False,es,confuso,abogado,largo,moderado,app_movil,0.87,0.75,73,37035,google/gemma-4-e4b
bc789152-48b,phishing_energia,,False,True,True,es,técnico,cliente_empresarial,corto,moderado,webform,0.81,0.47,52,62743,deepseek/deepseek-r1-0528-qwen3-8b
aff3248e-e73,consulta_autoconsumo,reclamacion_calidad,True,False,False,es,informal,abogado,medio,leve,webform,0.78,0.61,39,11149,google/gemma-4-e4b
306952bd-0c3,averia_contador,,False,False,False,es,desesperado,particular_enfadado,largo,limpio,respuesta_cadena,0.95,0.46,66,59663,deepseek/deepseek-r1-0528-qwen3-8b
0bb02754-952,consulta_autoconsumo,,False,False,False,es,formal,cliente_residencial,medio,alto,email_directo,0.97,0.76,72,10381,google/gemma-4-e4b
079865db-295,solicitud_cambio_tarifa,,False,False,False,en,cortés,cliente_empresarial,medio,leve,app_movil,1.03,0.49,41,92315,deepseek/deepseek-r1-0528-qwen3-8b
fe72fee8-a21,reclamacion_factura,solicitud_aplazamiento,True,False,False,es,desesperado,cliente_residencial,corto,limpio,respuesta_cadena,1.04,0.4,58,20884,google/gemma-4-e4b
50aca4cb-75f,solicitud_cambio_tarifa,,False,False,False,es,desesperado,abogado,medio,leve,respuesta_cadena,0.93,0.49,34,82236,deepseek/deepseek-r1-0528-qwen3-8b
79a39890-c8b,emergencia_gas,,False,False,False,es,informal,autónomo,largo,limpio,reenvio_tercero,0.73,0.45,62,7772,google/gemma-4-e4b
0b9b5dfc-492,incidencia_apagón,averia_contador,True,False,False,es,agresivo,jubilado,largo,alto,email_directo,1.03,0.54,54,79205,deepseek/deepseek-r1-0528-qwen3-8b
97a15010-65a,spam_energia,,False,False,True,es,formal,particular_enfadado,medio,alto,webform,0.7,0.34,72,94704,google/gemma-4-e4b
47a72c56-ad0,bono_social,,False,False,False,en,cortés,cliente_residencial,corto,moderado,respuesta_cadena,0.76,0.6,57,32061,deepseek/deepseek-r1-0528-qwen3-8b
4158b596-410,corte_suministro,,False,False,False,es,cortés,autónomo,largo,leve,email_directo,0.98,0.67,42,17675,google/gemma-4-e4b
8bd29423-7bd,solicitud_cambio_tarifa,consulta_juridica,True,False,False,en,cortés,particular_enfadado,muy_corto,leve,email_directo,0.86,0.43,62,34865,deepseek/deepseek-r1-0528-qwen3-8b
bc8217d0-bc7,instalacion_solar,,False,False,False,es,cortés,autónomo,medio,leve,app_movil,0.75,0.42,48,53305,google/gemma-4-e4b
9b80499a-c97,solicitud_cambio_tarifa,,False,False,False,en,confuso,cliente_empresarial,muy_largo,limpio,reenvio_tercero,0.86,0.46,52,37591,deepseek/deepseek-r1-0528-qwen3-8b
cc37e28c-ebc,factura_error,corte_suministro,True,False,False,es,informal,particular_enfadado,medio,alto,reenvio_tercero,0.96,0.55,60,14259,google/gemma-4-e4b
a4db1693-d88,incidencia_apagón,solicitud_aplazamiento,True,False,False,en,agresivo,jubilado,largo,leve,webform,0.76,0.35,49,37121,deepseek/deepseek-r1-0528-qwen3-8b
70157083-d84,solicitud_nuevo_contrato,,False,False,False,es,urgente,autónomo,largo,leve,email_directo,0.85,0.57,41,78475,google/gemma-4-e4b
4e3ed257-5ff,factura_error,,False,False,True,es,cortés,cliente_empresarial,medio,limpio,reenvio_tercero,0.76,0.62,37,88199,deepseek/deepseek-r1-0528-qwen3-8b
19d396f6-3c9,consulta_autoconsumo,,False,False,False,es,agresivo,abogado,medio,limpio,webform,0.81,0.77,78,92854,google/gemma-4-e4b
7bae377d-23a,solicitud_certificado,,False,False,False,es,formal,cliente_residencial,muy_corto,alto,email_directo,0.73,0.76,45,48456,deepseek/deepseek-r1-0528-qwen3-8b
66b5cd15-303,consulta_eficiencia,,False,False,False,es,cortés,abogado,muy_corto,leve,respuesta_cadena,0.93,0.45,71,44026,google/gemma-4-e4b
a10962c3-bef,alta_consumo_anomalo,,False,False,False,es,urgente,abogado,medio,limpio,respuesta_cadena,0.78,0.62,42,66542,deepseek/deepseek-r1-0528-qwen3-8b
d19ad2a1-8dd,consulta_autoconsumo,,False,False,False,es,técnico,jubilado,muy_corto,moderado,app_movil,0.85,0.65,65,53877,google/gemma-4-e4b
12e45353-580,reclamacion_calidad,,False,False,True,es,desesperado,autónomo,medio,moderado,app_movil,0.97,0.7,36,22627,deepseek/deepseek-r1-0528-qwen3-8b
3200ffcf-bc0,factura_error,spam_energia,True,False,False,es,cortés,cliente_residencial,medio,alto,app_movil,0.71,0.34,42,93434,google/gemma-4-e4b
c379f6e8-fbf,emergencia_gas,,False,False,False,es,urgente,particular_enfadado,corto,alto,app_movil,0.91,0.36,77,98684,deepseek/deepseek-r1-0528-qwen3-8b
d81fbade-0c1,programa_fidelizacion,,False,False,False,es,confuso,jubilado,muy_largo,leve,email_directo,0.78,0.44,75,56851,google/gemma-4-e4b
9ded977b-266,programa_fidelizacion,,False,False,False,en,desesperado,autónomo,medio,limpio,app_movil,0.85,0.43,39,96146,deepseek/deepseek-r1-0528-qwen3-8b
022ad412-2a1,corte_suministro,averia_contador,True,False,False,es,informal,jubilado,corto,alto,webform,0.94,0.68,54,28741,google/gemma-4-e4b
a41efdfb-25a,reclamacion_calidad,,False,False,False,es,técnico,abogado,medio,leve,email_directo,1.02,0.69,58,60393,deepseek/deepseek-r1-0528-qwen3-8b
85ad3f0d-72b,solicitud_nuevo_contrato,,False,True,False,es,confuso,cliente_empresarial,medio,leve,email_directo,0.99,0.52,73,81342,google/gemma-4-e4b
a0ec20fb-f22,factura_error,solicitud_nuevo_contrato,True,False,False,es,urgente,particular_enfadado,medio,moderado,email_directo,1.01,0.53,50,92074,deepseek/deepseek-r1-0528-qwen3-8b
dd1b5fe7-cd5,corte_suministro,,False,False,False,es,confuso,cliente_residencial,corto,limpio,app_movil,0.67,0.55,74,59091,google/gemma-4-e4b
f0468232-fca,reclamacion_factura,respuesta_automatica,True,False,False,es,técnico,cliente_empresarial,medio,limpio,webform,0.82,0.32,57,83417,deepseek/deepseek-r1-0528-qwen3-8b
2aeb3eed-392,factura_error,,False,True,False,es,agresivo,cliente_empresarial,medio,limpio,reenvio_tercero,0.97,0.49,44,55479,google/gemma-4-e4b
5b49a1f6-5ff,cambio_domiciliacion,consulta_lectura_contador,True,False,False,es,técnico,cliente_residencial,medio,leve,email_directo,0.97,0.34,59,9328,deepseek/deepseek-r1-0528-qwen3-8b
fdd8e7d9-ed8,contrato_empresarial,,False,False,False,es,agresivo,abogado,largo,limpio,respuesta_cadena,0.82,0.36,34,70987,google/gemma-4-e4b
137d0100-119,factura_error,,False,False,False,en,técnico,cliente_residencial,medio,limpio,reenvio_tercero,0.76,0.63,56,96995,deepseek/deepseek-r1-0528-qwen3-8b
77f728d1-cea,factura_duplicada,,False,False,False,es,confuso,autónomo,largo,limpio,app_movil,0.87,0.56,33,51636,google/gemma-4-e4b
9e9fd845-fda,solicitud_certificado,,False,False,False,en,cortés,abogado,medio,alto,respuesta_cadena,0.95,0.51,46,30136,deepseek/deepseek-r1-0528-qwen3-8b
995c42d6-6bf,factura_error,,False,True,False,es,desesperado,cliente_residencial,medio,leve,respuesta_cadena,0.93,0.66,65,2999,google/gemma-4-e4b
80c3265a-2e3,solicitud_aplazamiento,,False,False,False,es,informal,particular_enfadado,largo,alto,webform,0.75,0.58,47,20463,deepseek/deepseek-r1-0528-qwen3-8b
9b84778d-2b5,otro_irrelevante,,False,False,True,es,formal,jubilado,largo,limpio,email_directo,0.65,0.43,79,42873,google/gemma-4-e4b
a3ebfb15-c95,factura_duplicada,,False,False,False,es,urgente,autónomo,largo,limpio,reenvio_tercero,1.0,0.62,38,99050,deepseek/deepseek-r1-0528-qwen3-8b
410b084b-662,consulta_autoconsumo,,False,False,False,en,confuso,autónomo,corto,limpio,webform,0.83,0.44,74,39942,google/gemma-4-e4b
21e9a517-12f,vehiculo_electrico,,False,False,False,es,cortés,abogado,corto,leve,email_directo,0.98,0.35,50,10238,deepseek/deepseek-r1-0528-qwen3-8b
71b6ff40-ced,programa_fidelizacion,,False,False,False,es,cortés,jubilado,muy_largo,leve,webform,1.0,0.76,62,88918,google/gemma-4-e4b
bcdbe964-4b0,averia_contador,,False,False,False,es,informal,cliente_residencial,largo,leve,webform,1.03,0.7,48,64153,deepseek/deepseek-r1-0528-qwen3-8b
e6ef74bc-9a1,solicitud_cambio_tarifa,,False,True,False,es,formal,autónomo,medio,limpio,webform,0.79,0.56,54,74727,google/gemma-4-e4b
140941c1-8b3,consulta_autoconsumo,,False,False,False,es,formal,jubilado,largo,limpio,email_directo,0.91,0.35,79,93259,deepseek/deepseek-r1-0528-qwen3-8b
16790bba-7db,baja_contrato,alta_consumo_anomalo,True,False,False,es,urgente,abogado,corto,moderado,respuesta_cadena,0.89,0.5,39,96633,google/gemma-4-e4b
59f8f3ac-ec3,solicitud_nuevo_contrato,,False,False,False,es,técnico,abogado,medio,limpio,reenvio_tercero,0.72,0.58,34,99111,deepseek/deepseek-r1-0528-qwen3-8b
9f0f4c1a-9d1,alta_consumo_anomalo,,False,False,False,es,informal,cliente_residencial,corto,leve,email_directo,0.82,0.46,57,76450,google/gemma-4-e4b
7249a8d6-08c,bono_social,,False,False,False,en,agresivo,particular_enfadado,medio,limpio,respuesta_cadena,0.82,0.39,58,87353,deepseek/deepseek-r1-0528-qwen3-8b
8dd041e3-7c1,programa_fidelizacion,,False,False,False,es,confuso,cliente_empresarial,muy_largo,limpio,respuesta_cadena,0.73,0.54,73,51468,google/gemma-4-e4b
5f9964cf-515,solicitud_nuevo_contrato,,False,False,True,es,formal,autónomo,largo,limpio,webform,0.8,0.73,79,90044,deepseek/deepseek-r1-0528-qwen3-8b
178d1e1f-240,solicitud_cambio_tarifa,bono_social,True,False,False,es,cortés,jubilado,largo,leve,respuesta_cadena,0.82,0.45,59,97015,google/gemma-4-e4b
52423703-2ad,corte_suministro,,False,False,False,es,confuso,cliente_residencial,largo,limpio,reenvio_tercero,0.97,0.72,76,47894,deepseek/deepseek-r1-0528-qwen3-8b
d1f275b4-fb1,corte_suministro,,False,False,False,en,formal,autónomo,corto,leve,respuesta_cadena,0.99,0.48,34,28182,google/gemma-4-e4b
2d1443c5-b5f,emergencia_gas,,False,False,False,en,agresivo,abogado,corto,moderado,reenvio_tercero,0.94,0.43,64,95660,deepseek/deepseek-r1-0528-qwen3-8b
4fdda383-e7b,corte_suministro,,False,False,False,es,cortés,cliente_empresarial,corto,alto,app_movil,0.97,0.71,56,80385,google/gemma-4-e4b
728f19e7-f90,respuesta_automatica,,False,False,True,en,informal,autónomo,muy_largo,moderado,app_movil,0.69,0.35,49,19424,deepseek/deepseek-r1-0528-qwen3-8b
ca91e728-883,averia_contador,factura_duplicada,True,False,False,es,urgente,autónomo,medio,limpio,app_movil,0.87,0.67,72,20129,google/gemma-4-e4b
4db06bbc-a6c,factura_error,solicitud_cambio_tarifa,True,False,True,es,urgente,particular_enfadado,medio,limpio,reenvio_tercero,0.75,0.53,66,25523,deepseek/deepseek-r1-0528-qwen3-8b
3c5e4847-e0c,contrato_empresarial,,False,False,False,en,urgente,particular_enfadado,corto,moderado,app_movil,0.82,0.34,33,78717,google/gemma-4-e4b
6831b105-a4c,baja_contrato,,False,False,False,en,urgente,autónomo,corto,leve,app_movil,0.93,0.62,76,21060,deepseek/deepseek-r1-0528-qwen3-8b
4d6bd21b-8f9,solicitud_nuevo_contrato,otro_irrelevante,True,False,False,en,formal,cliente_residencial,medio,limpio,email_directo,1.03,0.48,54,36314,google/gemma-4-e4b
ff348ff9-8f1,corte_suministro,,False,False,False,es,confuso,cliente_empresarial,largo,limpio,app_movil,0.79,0.66,57,69517,deepseek/deepseek-r1-0528-qwen3-8b
7bf5ad7f-fd8,fuga_gas,,False,True,False,es,urgente,cliente_empresarial,corto,leve,email_directo,0.88,0.55,38,29169,google/gemma-4-e4b
460ac559-270,solicitud_nuevo_contrato,,False,False,False,es,técnico,particular_enfadado,medio,limpio,app_movil,0.69,0.69,47,3426,deepseek/deepseek-r1-0528-qwen3-8b
a77ce7f0-0e9,consulta_lectura_contador,corte_suministro,True,False,False,en,formal,abogado,corto,limpio,webform,0.92,0.31,65,86515,google/gemma-4-e4b
14e920b8-7e5,emergencia_gas,,False,False,False,en,desesperado,autónomo,corto,leve,app_movil,0.75,0.53,30,22483,deepseek/deepseek-r1-0528-qwen3-8b
9ad2aad6-b6e,vehiculo_electrico,,False,False,False,es,formal,cliente_residencial,largo,limpio,reenvio_tercero,0.84,0.54,49,90184,google/gemma-4-e4b
608b9655-03b,emergencia_gas,fuga_gas,True,False,False,es,urgente,cliente_residencial,medio,limpio,respuesta_cadena,0.78,0.71,55,45211,deepseek/deepseek-r1-0528-qwen3-8b
b16bdec8-fd1,cambio_domiciliacion,,False,False,False,es,formal,abogado,medio,limpio,reenvio_tercero,0.67,0.71,75,42137,google/gemma-4-e4b
f7f49043-aa3,consulta_eficiencia,,False,False,False,es,desesperado,cliente_empresarial,corto,limpio,app_movil,0.95,0.53,34,36458,deepseek/deepseek-r1-0528-qwen3-8b
80db2acc-17a,reclamacion_factura,,False,False,False,es,urgente,abogado,medio,limpio,respuesta_cadena,0.9,0.43,74,3152,google/gemma-4-e4b
d3041ab5-be2,consulta_eficiencia,,False,False,False,en,agresivo,particular_enfadado,muy_largo,leve,respuesta_cadena,0.98,0.51,45,382,deepseek/deepseek-r1-0528-qwen3-8b
cd60235d-917,fuga_gas,,False,True,False,es,urgente,jubilado,corto,moderado,reenvio_tercero,1.03,0.65,43,59804,google/gemma-4-e4b
3adc6c4c-347,factura_error,bono_social,True,False,False,es,urgente,cliente_empresarial,corto,limpio,email_directo,0.81,0.34,61,23121,deepseek/deepseek-r1-0528-qwen3-8b
f5fbe4ce-642,programa_fidelizacion,,False,False,False,es,confuso,abogado,largo,limpio,app_movil,0.95,0.77,51,33286,google/gemma-4-e4b
aa9c2008-86d,solicitud_cambio_tarifa,factura_error,True,False,False,es,agresivo,autónomo,muy_largo,limpio,webform,0.77,0.61,43,5354,deepseek/deepseek-r1-0528-qwen3-8b
3fcba2fe-be8,instalacion_solar,vehiculo_electrico,True,False,False,es,confuso,particular_enfadado,medio,moderado,webform,0.82,0.5,40,67822,google/gemma-4-e4b
10c197ae-b5c,corte_suministro,,False,True,False,es,desesperado,jubilado,largo,limpio,reenvio_tercero,0.98,0.59,41,23294,deepseek/deepseek-r1-0528-qwen3-8b
93ba8106-20c,factura_error,,False,False,False,es,cortés,cliente_empresarial,corto,leve,app_movil,1.01,0.73,41,2890,google/gemma-4-e4b
b53836a2-1a8,factura_error,,False,False,False,es,formal,abogado,medio,limpio,webform,0.8,0.49,59,51396,deepseek/deepseek-r1-0528-qwen3-8b
b333333a-534,alta_consumo_anomalo,,False,False,False,es,cortés,cliente_empresarial,muy_corto,limpio,reenvio_tercero,0.97,0.41,52,29130,google/gemma-4-e4b
38fda999-a91,factura_error,,False,False,False,es,formal,cliente_residencial,medio,leve,email_directo,0.96,0.62,33,36166,deepseek/deepseek-r1-0528-qwen3-8b
f130e915-d8d,corte_suministro,,False,True,False,es,informal,jubilado,medio,leve,webform,0.72,0.33,41,70739,google/gemma-4-e4b
3db750b8-635,consulta_tarifas_pvpc,,False,False,False,es,informal,autónomo,corto,leve,app_movil,0.9,0.48,76,82496,deepseek/deepseek-r1-0528-qwen3-8b
98ac31f4-1fe,baja_contrato,,False,False,False,es,urgente,particular_enfadado,medio,leve,email_directo,0.85,0.4,70,76829,google/gemma-4-e4b
64d04865-af6,solicitud_certificado,,False,False,True,es,cortés,autónomo,corto,leve,webform,0.68,0.66,79,37833,deepseek/deepseek-r1-0528-qwen3-8b
a6bcace0-0d2,factura_duplicada,baja_contrato,True,False,False,es,agresivo,abogado,largo,alto,webform,0.87,0.71,64,12571,google/gemma-4-e4b
181f0c30-33b,corte_suministro,,False,False,True,en,informal,cliente_empresarial,largo,alto,respuesta_cadena,1.04,0.69,79,39940,deepseek/deepseek-r1-0528-qwen3-8b
2580a348-6d0,cambio_titular,,False,True,False,es,desesperado,cliente_empresarial,medio,alto,reenvio_tercero,0.96,0.35,64,18522,google/gemma-4-e4b
52e98173-b49,cambio_titular,reclamacion_calidad,True,False,False,es,informal,jubilado,muy_corto,leve,respuesta_cadena,0.73,0.37,30,31504,deepseek/deepseek-r1-0528-qwen3-8b
56da00af-54b,baja_contrato,,False,True,False,es,cortés,jubilado,corto,leve,app_movil,0.74,0.75,57,97249,google/gemma-4-e4b
b532e3cd-66b,consulta_autoconsumo,bono_social,True,False,False,es,formal,autónomo,corto,alto,respuesta_cadena,0.78,0.6,30,15659,deepseek/deepseek-r1-0528-qwen3-8b
b6e55114-5ea,fuga_gas,,False,False,False,es,desesperado,jubilado,largo,moderado,reenvio_tercero,0.66,0.43,36,11290,google/gemma-4-e4b
a5758f84-470,emergencia_gas,respuesta_automatica,True,False,True,es,formal,cliente_residencial,muy_largo,moderado,respuesta_cadena,0.68,0.59,35,20192,deepseek/deepseek-r1-0528-qwen3-8b
592ef77d-f36,solicitud_nuevo_contrato,,False,True,False,en,agresivo,particular_enfadado,muy_largo,alto,webform,0.94,0.65,32,37599,google/gemma-4-e4b
c2f895d0-dc7,programa_fidelizacion,,False,False,True,es,cortés,particular_enfadado,largo,moderado,reenvio_tercero,0.87,0.62,75,92707,deepseek/deepseek-r1-0528-qwen3-8b
8551d3fe-034,averia_contador,,False,False,False,en,técnico,jubilado,medio,limpio,respuesta_cadena,0.93,0.48,38,48249,google/gemma-4-e4b
bd32ad8f-b34,bono_social,,False,True,False,es,técnico,autónomo,corto,alto,webform,0.94,0.6,73,50834,deepseek/deepseek-r1-0528-qwen3-8b
74917274-efb,respuesta_automatica,,False,False,True,es,urgente,autónomo,largo,moderado,webform,0.68,0.34,45,14877,google/gemma-4-e4b
fc310c95-0a6,averia_contador,,False,False,False,es,informal,particular_enfadado,largo,leve,reenvio_tercero,1.03,0.74,30,91220,deepseek/deepseek-r1-0528-qwen3-8b
a6594a59-e0b,cambio_domiciliacion,,False,True,False,es,cortés,autónomo,medio,leve,webform,1.04,0.68,46,82164,google/gemma-4-e4b
0947214e-70e,factura_duplicada,corte_suministro,True,False,False,es,técnico,abogado,medio,leve,reenvio_tercero,0.66,0.72,33,59893,deepseek/deepseek-r1-0528-qwen3-8b
e392f5d1-06f,consulta_autoconsumo,,False,False,False,es,desesperado,abogado,corto,limpio,reenvio_tercero,0.68,0.43,45,21453,google/gemma-4-e4b
605425e6-01b,corte_suministro,,False,True,False,es,informal,autónomo,largo,leve,app_movil,0.98,0.41,45,34448,deepseek/deepseek-r1-0528-qwen3-8b
bb36597f-63c,cambio_domiciliacion,,False,False,False,en,técnico,cliente_residencial,medio,limpio,webform,0.89,0.57,32,56887,google/gemma-4-e4b
34efb55e-766,cambio_titular,,False,False,False,es,desesperado,jubilado,largo,limpio,app_movil,1.05,0.48,43,98917,deepseek/deepseek-r1-0528-qwen3-8b
55bdbd2b-626,alta_consumo_anomalo,,False,True,False,es,urgente,cliente_residencial,medio,limpio,webform,0.75,0.4,35,59882,google/gemma-4-e4b
00299136-1c4,emergencia_gas,,False,True,False,en,informal,jubilado,medio,moderado,email_directo,0.97,0.68,30,6732,deepseek/deepseek-r1-0528-qwen3-8b
8ca9ac98-fe5,cambio_titular,,False,False,False,es,desesperado,abogado,corto,leve,email_directo,0.86,0.34,61,9698,google/gemma-4-e4b
23c0ab9a-fba,corte_suministro,consulta_juridica,True,False,False,es,cortés,cliente_empresarial,medio,leve,reenvio_tercero,0.87,0.31,34,92431,deepseek/deepseek-r1-0528-qwen3-8b
46739895-c7a,solicitud_certificado,,False,False,False,es,confuso,particular_enfadado,medio,limpio,email_directo,0.73,0.7,64,70936,google/gemma-4-e4b
35054034-2de,solicitud_cambio_tarifa,,False,False,True,es,agresivo,autónomo,largo,limpio,email_directo,0.89,0.4,63,41900,deepseek/deepseek-r1-0528-qwen3-8b
